Размеры шуб — от 42 до 60!  Только 5 дней в Великом Новгороде! С 30 января по 3 февраля в КЦ «Диалог» на Новоторжской ярмарке каждая женщина выберет для себя лучшую шубу! Представлен богатый выбор шуб для женщин роскошных форм размеров 56, 58 и 60 из мутона, нутрии, каракуля и норки.  Добро пожаловать за шубой! Будьте красивыми! Получите скидку 7% на любую шубу тут → https://vk.cc/8VWc0k    30 января - 3 февраля 2019  КЦ «Диалог», 2 этаж (В. Новгород, Б. Московская, 37/9)№%:№%:2019-02-02 10:00:00№%:№%:34461379
#2февраля #ВеликийНовгород  Из этого материала я узнаю: - где подписали конвенцию о защите болот 🦆 - где в Великом Новгороде пройдет «РазДельный Сбор»♻ - где можно узнать о послевоенной судьбе новгородских музейных коллекций. 👑  https://53news.ru/novosti/45696-den-za-dnem-2-fevralya-2019-goda.html№%:№%:2019-02-02 09:04:12№%:№%:34461379
Золотые медали российских прыгунов начали отдавать американцам  😢  https://53news.ru/novosti/45694-zolotye-medali-rossijskikh-prygunov-nachali-otdavat-amerikantsam.html  #спорт№%:№%:2019-02-01 23:31:20№%:№%:34461379
Вывоз сухих отходов планируют сделать для россиян бесплатным  По ссылке: - важные заявления вице-премьера Алексея Гордеева по поводу введения раздельного сбора и платы за вывоз мусора; - напоминалки; - информация об акции "Раздельный сбор" в Великом Новгороде  https://53news.ru/novosti/45695-vyvoz-sukhikh-otkhodov-planiruyut-sdelat-dlya-rossiyan-besplatnym-razdelnyj-sbor-ne-za-gorami.html  #экология #РаздельныйСбор #ЖКХ #Новгород№%:№%:2019-02-01 23:21:23№%:№%:34461379
#дзен #кино #выходной #нарратив #яндекс #отдых #пятница   Не знаете, что посмотреть вечером? Не беда! Загляните в наш нарратив! Возможно, там вы найдете себе фильм по душе!  И, конечно, не забывайте подписываться на нас в Дзене и ставьте "палец вверх" нашим публикациям! Мы стараемся для вас❤  https://zen.yandex.ru/media/53news.ru/topfilmov-dlia-piatnichnogo-vechera-5c5479850547ee00ad0b4e75№%:№%:2019-02-01 22:38:51№%:№%:34461379
Шимская ЦРБ получит 30 миллионов рублей на ремонт и новое оборудование   https://53news.ru/novosti/45693-shimskaya-tsrb-poluchit-30-millionov-rublej-na-remont-i-novoe-oborudovanie.html #Шимск #Шимская_ЦРБ #Новгородская_область№%:№%:2019-02-01 21:39:44№%:№%:34461379
#UFC #MMA #Нурмагомедов #Макгрегор   Из этого материала вы узнаете:  - при каких условиях может пройти реванш между Хабибом и Конором; 💬 - с кем Нурмагомедов должен драться, по мнению главы UFC 💪🏻  https://53news.ru/novosti/45672-nazvany-usloviya-provedeniya-revansha-mezhdu-nurmagomedovym-i-makgregorom.html№%:№%:2019-02-01 21:21:35№%:№%:34461379
В Великом Новгороде открылось почтовое отделение нового формата  По ссылке вы узнаете: ✉где находится новое отделение 📦 чем оно отличается от привычных  📭 будет ли оно единственным А также увидите фотографии!  https://53news.ru/novosti/45692-v-velikom-novgorode-otkrylos-pochtovoe-otdelenie-novogo-formata.html📭№%:№%:2019-02-01 21:04:44№%:№%:34461379
Последняя распродажа в Великом Новгороде! Скидки от 20 до 50% на любую из 1000 шуб коллекции "Зима 2018-2019".    Мы, вятские и пятигорские меховые мастера российских фабрик "Барс", "Премиум-фурс", "Оригинал", "Славяна" и других, приглашаем Вас на финальную распродажу в Вашем городе!    Вы спросите, почему мы распродаем весь ассортимент практически по себестоимости? С удовольствием расскажем: Мы никогда не возим изделия с "прошлых сезонов". Считаем, что все должно быть реализовано в том же году, что и сшито! И такая распродажа выгодна всем. Вам она дает возможность приобрести те же самые шубки, что продавались в октябре-январе, только теперь еще дешевле. А нам помогает подготовиться к следующему сезону и закупить сырье для производства. И, наконец, грандиозные финальные скидки – это наш традиционный весенний подарок всем россиянкам!    "Обмен старой шубы на новую", "Подарок за покупку", "Оплата проезда", "Рассрочка 0-0-36" и еще 7 причин выбрать ШУБУ ВАШЕЙ МЕЧТЫ именно у нас:    1. Без посредников    "Столица МЕХА" – это федеральная сеть официальных оптово-розничных центров магазинов и выставок, организованных самими фабриками. Мы не перекупаем и не перепродаем. Мы сами шьем и сами реализуем. Наши цены и гарантии – действительно от производителя.    2. Фабричное качество    Наши шубы сшиты мастерами из "меховых столиц" – Кирова и Пятигорска. Выпускаются по ГОСТам, под знаком качества "100 лучших товаров России". Имеют обязательные государственные электронные КИЗы производителя и проходят этапы контроля качества, применявшиеся еще на советских меховых фабриках.    3. Мы – реальные производители    Быть и казаться - разные вещи. Сегодня огромное количество выставок и магазинов используют громкие вывески со словами: "Фабрика, Киров, Пятигорск, Вятка"… В действительности же, лишь немногие из них имеют непосредственное отношение к отечественному производителю. Не ошибитесь с выбором! Реально работающие российские фабричные производства можно по пальцам пересчитать! Изучайте информацию, требуйте доказательств! Так по результатам независимой экспертной проверки компания «Столица МЕХА» включена во всероссийский реестр меховщиков, у которых ДЕЙСТВИТЕЛЬНО (а не на словах!) есть СОБСТВЕННОЕ производство. Подробнее на сайте: russhuba.ru    4. Гарантии    В предусмотренных законом случаях мы гарантируем возможность обменять изделие или вернуть деньги.    5. Покупка с выгодой    Конечно, у нас есть специальная витрина с недорогими шубками из овчины – от 9 000 руб. и из    норки – от 39 000 руб. Действуют различные акции: "Обмен старой шубы на новую", "Подарок за покупку", "Оплата проезда" и другие. Подробности – у продавцов.    6. Рассрочка "0-0-36"    Честная, доступная и выгодная рассрочка! Например, норка стоимостью 69 000 руб., без первоначального взноса и переплаты всего за 1 917 руб. в месяц! А мутон стоимостью 24 000 руб., всего за 667 руб. в месяц. Шубку забираете сразу!    7. Различные формы оплаты    Покупку можно оплатить картой, оформить в кредит или в рассрочку без участия банков и какой-либо переплаты. Мы обязательно привезем ШУБУ ВАШЕЙ МЕЧТЫ! Приходите! Выбирайте!    Великий Новгород / только 5 февраля    ДКМ «Город», ул. Псковская, 1    Каталоги, персональные скидки, подробности акций на нашем официальном сайте: СТОЛИЦАМЕХА.РУ http://stolicameha.ru/yarmarka  https://vk.com/video-145519199_456239020№%:№%:2019-02-01 21:00:02№%:№%:34461379
Сегодня многих людей (и не только в России, но и в Германии) шокировала новость о создании музея колбасы на территории Бухенвальда. Неужели мир уже настолько сошел с ума? Что же происходит? Мы попробовали разобраться и вам советуем тоже это сделать. https://53news.ru/novosti/45690-v-germanii-idut-spory-po-povodu-sozdaniya-muzeya-kolbasy-na-territorii-bukhenvalda.html  На фото город Мюльхаузен (из заметки будет понятно, почему он) #война #память #история #Германия№%:№%:2019-02-01 20:07:19№%:№%:34461379
Новости дня на НТ 01.02.2019 г.№%:№%:2019-02-01 20:01:11№%:№%:34461379
🤗Магазин "ИМПЕРИЯ ДЕТСТВА" приглашает за покупками!  ✅ НЕ ПРОПУСТИТЕ!🎁ДЛЯ БУДУЩИХ МАМ 💯ВЫГОДНОЕ ПРЕДЛОЖЕНИЕ!🎁 https://vk.com/club34907820№%:№%:2019-02-01 20:00:00№%:№%:34461379
Им было 23 года и 26 лет. Молодые парни, фронтовые друзья, украинец и киргиз. Ровно 75 лет они совершили двойной подвиг самопожертования на новгородской земле.  Подробнее: https://53news.ru/novosti/45686-ispolnilos-75-let-podvigu-akmatshi-tyumenbaeva-i-yakova-pilipenko-na-novgorodskoj-zemle.html #война #подвиг #мужество№%:№%:2019-02-01 17:31:15№%:№%:34461379
#спорт #футбол #ЦСКА #Бешикташ   Спустя 6 лет Вагнер Лав может вернуться в ЦСКА   https://53news.ru/novosti/45210-spustya-6-let-vagner-lav-mozhet-vernutsya-v-tsska.html№%:№%:2019-01-11 16:08:58№%:№%:34461379
В интернет выложили полный текст Книги памяти жителей Новгородской области, погибших в Афганистане и на Северном Кавказе.  Подробности - по ссылке https://53news.ru/novosti/45217-knigu-pamyati-pogibshikh-v-afganistane-i-na-kavkaze-rebyat-iz-novgorodskoj-oblasti-vylozhili-v-internet.html  #Новгородская_область #Новгород #память #история #Афганистан #Афган #Кавказ #война #память #молодежь #книги№%:№%:2019-01-11 15:29:53№%:№%:34461379
В этом году новгородские приставы будут чаще изымать арестованные автомобили 🚗 Подробности - по ссылке: 👇🏻  https://53news.ru/novosti/45215-v-etom-godu-novgorodskie-pristavy-budut-chashche-izymat-arestovannye-avtomobili.html  #приставы #должники #неплательщики #долги #авто #Новгородская_область№%:№%:2019-01-11 13:41:48№%:№%:34461379
Новгородский священник: «Аборт – это фиаско и самоубийство»   Сегодня - День памяти Вифлеемских младенцев и Всероссийский день борьбы с абортами  https://53news.ru/novosti/45214-novgorodskij-svyashchennik-abort-eto-fiasko-i-samoubijstvo.html  #аборты #дети #семья№%:№%:2019-01-11 13:39:40№%:№%:34461379
#спорт #Россия #развитие    В России набирает популярность необычный вид спорта   https://53news.ru/novosti/45186-v-rossii-nabiraet-populyarnost-neobychnyj-vid-sporta.html№%:№%:2019-01-11 13:00:05№%:№%:34461379
#спорт #футбол #ЛигаЧемпионов   Что думают футболисты о возможном переносе матчей Лиги Чемпионов на выходные?   https://53news.ru/novosti/45205-chto-dumayut-futbolisty-o-vozmozhnom-perenose-matchej-ligi-chempionov-na-vykhodnye.html№%:№%:2019-01-11 12:00:15№%:№%:34461379
#ВеликийНовгород #теплотрасса #ЧП  В Великом Новгороде ждут тепла в доме, который остался без обогрева из-за аварии  https://53news.ru/novosti/45213-v-velikom-novgorode-zhdut-tepla-v-dome-kotoryj-ostalsya-bez-obogreva-iz-za-avarii.html№%:№%:2019-01-11 11:56:46№%:№%:34461379
#Новгородскаяобласть #Маловишерскийрайон #М11 #ДТП #ЧП  В Новгородской области из-за метеоусловий два человека пострадали в аварии на М-11  https://53news.ru/novosti/45211-v-novgorodskoj-oblasti-iz-za-meteouslovij-dva-cheloveka-postradali-v-avarii-na-m-11.html№%:№%:2019-01-11 11:02:14№%:№%:34461379
#Новгородскаяобласть #Рождественскийподарок #благотворительность  В Новгородской области «Рождественский подарок» собрал более 28 млн рублей  https://53news.ru/novosti/45212-v-novgorodskoj-oblasti-rozhdestvenskij-podarok-sobral-bolee-28-mln-rublej.html№%:№%:2019-01-11 11:01:06№%:№%:34461379
№%:№%:2019-01-11 10:26:49№%:№%:34461379
#НВ #ВеликийНовгород #11января #СМИ  О чем пишут «Новгородские ведомости» 11 января?  https://53news.ru/novosti/45208-o-chem-pishut-novgorodskie-vedomosti-11-yanvarya.html№%:№%:2019-01-11 09:29:14№%:№%:34461379
#война #Новгород #ВеликийНовгород #Церковь #храм #РПЦ  75-летие освобождения Новгорода Русская Православная Церковь встретит благовестом храмов  https://53news.ru/novosti/45209-75-letie-osvobozhdeniya-novgoroda-russkaya-pravoslavnaya-tserkov-vstretit-blagovestom-khramov.html№%:№%:2019-01-11 09:27:49№%:№%:34461379
#11января #спасибо  День за днем: 11 января 2019 года  https://53news.ru/novosti/45206-den-za-dnem-11-yanvarya-2019-goda.html№%:№%:2019-01-11 08:48:50№%:№%:34461379
#ВеликийНовгород #суд #ЧП  В Великом Новгороде суд приговорил соседа случайно застреленной девочки к обязательным работам  https://53news.ru/novosti/45201-v-velikom-novgorode-sud-prigovoril-soseda-sluchajno-zastrelennoj-devochki-k-obyazatelnym-rabotam.html№%:№%:2019-01-10 21:12:12№%:№%:34461379
#ВеликийНовгород  Новгородец рассказал о «страшной ловушке» у детской поликлиники на Кочетова  https://53news.ru/novosti/45202-novgorodets-rasskazal-o-strashnoj-lovushke-u-detskoj-polikliniki-na-kochetova.html№%:№%:2019-01-10 21:11:21№%:№%:34461379
#БоевоеБратство #ВеликийНовгород #ветераны  Ветераны «Боевого братства» взяли шефство над сыном воина-интернационалиста  https://53news.ru/novosti/45203-veterany-boevogo-bratstva-vzyali-shefstvo-nad-synom-voina-internatsionalista.html№%:№%:2019-01-10 21:10:32№%:№%:34461379
#прокуратура #ВеликийНовгород  Андрей Никитин поздравил сотрудников прокуратуры с профессиональным праздником  https://53news.ru/novosti/45204-gubernator-novgorodskoj-oblasti-pozdravil-sotrudnikov-prokuratury-s-professionalnym-prazdnikom.html№%:№%:2019-01-10 21:08:06№%:№%:34461379
Новости дня на НТ 10.01.2019 г.№%:№%:2019-01-10 20:00:48№%:№%:34461379
#НТ #картыТаро #главныйредактор #гадание #святки  Сотрудник НТ пытался узнать при помощи карт Таро, станет ли он главным редактором  https://53news.ru/novosti/45198-sotrudnik-nt-pytalsya-uznat-pri-pomoshchi-kart-taro-stanet-li-on-glavnym-redaktorom.html№%:№%:2019-01-10 17:11:39№%:№%:34461379
Публикуем гигараму из Магнитогорска, где обрушился подъезд жилого дома. внутри видео360  https://gigarama.ru/magnitogorsk  #магнитогорск #обрушение #спасатели #мчс ￼ Трагедия в Магнитогорске gigarama.ru№%:№%:2019-01-10 17:09:22№%:№%:34461379
#Новгородскаяобласть #ДедМороз #ГИБДД #авто #новости  В Новгородской области Дед Мороз и ГИБДД взяли клятву с водителей  https://53news.ru/novosti/45196-v-novgorodskoj-oblasti-ded-moroz-i-gibdd-vzyali-klyatvu-s-voditelej.html№%:№%:2019-01-10 16:20:29№%:№%:34461379
#глава #Окуловскийрайон #СергейКузьмин #отставка #заявление  Глава Окуловского района заявил об отставке  https://53news.ru/novosti/45197-glava-okulovskogo-rajona-zayavil-ob-otstavke.html№%:№%:2019-01-10 16:18:55№%:№%:34461379
#ВеликийНовгород #53новости #Пряничныйтерем #сладкийпряник #сувенир #Новыйгод  ВНИМАНИЕ! Праздники закончились, но "53 новости" совместно с мастерской [club49713620|«Пряничный терем»] продолжают разыгрывать призы и дарить праздничное настроение своим читателям🎁 ДВА ПРЯНИКА с символикой нашего издания - ДВА ПОБЕДИТЕЛЯ!  🎉Принять участие в конкурсе очень просто:   1) Нужно быть подписанным на «53 новости»;✏ 2) Сделать репост этой записи к себе на страницу;📝 3) Подписаться на группу «ВКонтакте» ✒ [club49713620|«Пряничный терем»]  ⏰Подведение итогов конкурса состоится в воскресенье, 13 декабря, в 13:00 по мск. (победителей определим с помощью сервиса RandStuff в автоматическом режиме).№%:№%:2019-01-10 16:11:41№%:№%:34461379
#ВеликийНовгород #Россия #мошенники #Магнитогорск #трагедия  В Великом Новгороде, как и по всей России, мошенники пытаются нажиться на магнитогорской трагедии  https://53news.ru/novosti/45194-v-velikom-novgorode-kak-i-po-vsej-rossii-moshenniki-pytayutsya-nazhitsya-na-magnitogorskoj-tragedii.html№%:№%:2019-01-10 15:50:57№%:№%:34461379
#спорт #Россия #развитие   В России набирает популярность необычный вид спорта   https://53news.ru/novosti/45186-v-rossii-nabiraet-populyarnost-neobychnyj-vid-sporta.html№%:№%:2019-01-10 15:30:05№%:№%:34461379
#спорт #биатлон #Германия #Оберхоф #КубокМира   Где можно посмотреть по ТВ этап Кубка мира в Оберхофе по биатлону?   https://53news.ru/novosti/45183-gde-mozhno-posmotret-po-tv-etap-kubka-mira-v-oberkhofe-po-biatlonu.html№%:№%:2019-01-10 15:22:33№%:№%:34461379
#Боровичи #снег #стоимость #компенсация #приставы  На боровичанку упал снежный ком стоимостью в 250 тысяч рублей  https://53news.ru/novosti/45193-na-borovichnaku-upal-snezhnyj-kom-stoimostyu-v-250-tysyach-rublej.html№%:№%:2019-01-10 15:00:46№%:№%:34461379
#Новгород #ВеликийНовгород  Опубликована программа празднования 75-летия освобождения Новгорода  https://53news.ru/novosti/45192-programma-75.html№%:№%:2019-01-10 14:49:58№%:№%:34461379
#спорт #АСБ #матчзвезд #ВеликийНовгород  АСБ представила форму матча звезд - 2019, который пройдет в Великом Новгороде  https://53news.ru/novosti/45191-asb-predstavila-formu-matcha-zvezd-2019-kotoryj-projdet-v-velikom-novgorode.html№%:№%:2019-01-10 14:01:04№%:№%:34461379
#рейтинг #политика #Новгородскаяобласть #2018год   Рейтинг 50 наиболее влиятельных политиков Новгородской области в 2018 году  https://53news.ru/novosti/45190-rejting-50-naibolee-vliyatelnykh-politikov-novgorodskoj-oblasti-v-2018-godu.html№%:№%:2019-01-10 12:34:36№%:№%:34461379
#опасность #здоровье #мухагорбатка #продукты #фрукты #овощи  Опасную для здоровья муху-горбатку обнаружили еще в нескольких импортных продуктах  https://53news.ru/novosti/45189-opasnuyu-dlya-zdorovya-mukhu-gorbatku-obnaruzhili-eshche-v-neskolkikh-produktakh-vvozimykh-v-rossiyu.html№%:№%:2019-01-10 12:33:29№%:№%:34461379
#ВеликийНовгород #Новыйгод #ель #демонтаж #площадь   В Великом Новгороде раньше срока начали разбирать новогоднюю ель  https://53news.ru/novosti/45188-v-velikom-novgorode-ranshe-sroka-nachali-razbirat-novogodnyuyu-el.html№%:№%:2019-01-10 11:51:48№%:№%:34461379
#Новгородскаяобласть #Рождественскийподарок #пожертвования #благотворительность  Почти 5000 жителей Новгородской области пожертвовали деньги в фонд «Рождественского подарка»  https://53news.ru/novosti/45187-pochti-5000-zhitelej-novgorodskoj-oblasti-pozhertvovali-dengi-v-fond-rozhdestvenskogo-podarka.html№%:№%:2019-01-10 11:03:25№%:№%:34461379
#ВеликийНовгород #Рождество #поиск #девушка #подросток  В Великом Новгороде в канун Рождества пропала девушка-подросток  https://53news.ru/novosti/45185-v-velikom-novgorode-v-kanun-rozhdestva-propala-devushka-podrostok.html№%:№%:2019-01-10 10:03:47№%:№%:34461379
#Новгородскаяобласть #авто #пожар #происшествие #сутки  В Новгородской области за сутки сгорели три автомобиля  https://53news.ru/novosti/45184-v-novgorodskoj-oblasti-za-sutki-sgoreli-tri-avtomobilya.html№%:№%:2019-01-10 09:39:06№%:№%:34461379
#10января #театр  День за днем: 10 января 2019 года  https://53news.ru/novosti/45182-den-za-dnem-10-yanvarya-2019-goda.html№%:№%:2019-01-10 08:52:57№%:№%:34461379
#СтараяРусса #хоккей  Завтра в Старой Руссе стартует «Народный хоккей»  https://53news.ru/novosti/45181-zavtra-v-staroj-russe-startuet-narodnyj-khokkej.html№%:№%:2019-01-09 23:19:00№%:№%:34461379
#СПБ #РЖД #Чудово  Путь на поезде до Санкт-Петербурга для пассажира из Чудова займет 50 минут  https://53news.ru/novosti/45180-put-na-poezde-do-sankt-peterburga-dlya-passazhira-iz-chudova-zajmet-50-minut.html№%:№%:2019-01-09 22:37:41№%:№%:34461379
#приставы #Новгородскаяобласть  Губернатор Андрей Никитин отметил эффективность работы судебных приставов  https://53news.ru/novosti/45178-gubernator-andrej-nikitin-otmetil-effektivnost-raboty-sudebnykh-pristavov.html№%:№%:2019-01-09 21:41:58№%:№%:34461379
#ВеликийНовгород #животное #ЧП  Застрявшее в вентшахте новгородской многоэтажки животное не спасут  https://53news.ru/novosti/45179-zastryavshee-v-ventshakhte-novgorodskoj-mnogoetazhki-zhivotnoe-ne-spasut.html№%:№%:2019-01-09 21:37:43№%:№%:34461379
Новости дня на НТ 9.01.2019 г.№%:№%:2019-01-09 20:00:52№%:№%:34461379
#ВеликийНовгород #медицина #Шимск #новости  Новгородский минздрав прокомментировал изменение режима работы Шимской ЦРБ  https://53news.ru/novosti/45176-novgorodskij-minzdrav-prokommentiroval-izmenenie-rezhima-raboty-shimskoj-tsrb.html№%:№%:2019-01-09 18:28:09№%:№%:34461379
#Новгородскаяобласть #пенсии #страховыепенсии #повышение  140 тысячам жителям Новгородской области повысили страховые пенсии  https://53news.ru/novosti/45173-140-tysyacham-zhitelyam-novgorodskoj-oblasti-povysili-strakhovye-pensii.html№%:№%:2019-01-09 16:26:31№%:№%:34461379
#Новгородхлеб #елка #хлеб #батоны #стол #ВеликийНовгород  «Новгородхлеб» в ответ на негатив за елку из батонов пожелал сытного стола  https://53news.ru/novosti/45172-novgorodkhleb-v-otvet-na-negativ-za-elku-iz-khleba-pozhelali-novgorodtsam-sytnogo-stola.html№%:№%:2019-01-09 16:23:41№%:№%:34461379
№%:№%:2019-01-09 15:38:36№%:№%:34461379
Этим летом «Союзмультфильм» выпустит в прокат анимационную комедию о полководце Суворове 👇🏻  https://53news.ru/novosti/45169-etim-letom-soyuzmultfilm-vypustit-v-prokat-animatsionnuyu-komediyu-o-polkovodtse-suvorove.html  #Союзмультфильм #Суворов #мультфильмы№%:№%:2019-01-09 14:13:41№%:№%:34461379
#Новый_год #пьяные_водители #ДТП #Новгородская_область  В новогодние выходные в Новгородской области случилось только одно ДТП по вине пьяного водителя  https://53news.ru/novosti/45167-v-novogodnie-vykhodnye-v-novgorodskoj-oblasti-sluchilos-tolko-odno-dtp-po-vine-pyanogo-voditelya.html№%:№%:2019-01-09 12:41:52№%:№%:34461379
#М10 #Новгородскаяобласть #схемадвижения #трасса   С 10 января на М-10 в Новгородской области изменится схема движения  https://53news.ru/novosti/45166-s-10-yanvarya-na-m-10-v-novgorodskoj-oblasti-izmenitsya-skhema-dvizheniya.html№%:№%:2019-01-09 12:05:33№%:№%:34461379
#спорт #футбол #Кокорин #Мамаев    Кокорин и Мамаев могут вернуться на футбольное поле уже в этом месяце   https://53news.ru/novosti/45154-kokorin-i-mamaev-mogut-vernutsya-na-futbolnoe-pole-uzhe-v-etom-mesyatse.html№%:№%:2019-01-09 12:00:08№%:№%:34461379
#выходные #праздники #отдых   В Роструде сообщили, когда наступят следующие длинные выходные  https://53news.ru/novosti/45164-v-rostrude-soobshchili-kogda-nastupyat-sleduyushchie-dlinnye-vykhodnye.html№%:№%:2019-01-09 11:32:34№%:№%:34461379
Жильцы разрушенного взрывом дома в Магнитогорске боятся возвращаться в свои уцелевшие квартиры и требуют расселения   О петиции жителей дома - по ссылке 👇🏻  https://53news.ru/novosti/45162-zhiltsy-razrushennogo-vzryvom-doma-v-magnitogorske-trebuyut-rasseleniya.html  #Магнитогорск #петиции№%:№%:2019-01-09 11:28:36№%:№%:34461379
🎬 Фильм «Т-34» за первую неделю проката собрал более миллиарда рублей 👛 Подробнее: 👇🏻  https://53news.ru/novosti/45160-film-t-34-za-pervuyu-nedelyu-prokata-sobral-bolee-milliarda-rublej.html  #Т34 #кино #фильмы #кинопрокат #премьеры№%:№%:2019-01-09 11:26:04№%:№%:34461379
#ДТП #происшествие #Крестецкийрайон #трасса   В ДТП на трассе в Крестецком районе пострадали двое детей одного года рождения  https://53news.ru/novosti/45163-v-dtp-na-trasse-v-krestetskom-rajone-postradali-dvoe-detej-odnogo-goda-rozhdeniya.html№%:№%:2019-01-09 11:04:29№%:№%:34461379
#зарплата #бюджетники #Россия #рост   В 2019 году зарплаты вырастут не только у бюджетников, но и у россиян в целом  https://53news.ru/novosti/45161-v-2019-godu-zarplaty-vyrastut-ne-tolko-u-byudzhetnikov-no-i-u-srednestatisticheskikh-rossiyan.html№%:№%:2019-01-09 10:50:22№%:№%:34461379
#ЦентральнаяРоссия #погода #праздники #прогноз  Какая погода встретит жителей Центральной России в первые рабочие дни?  https://53news.ru/novosti/45158-kakaya-pogoda-vstretit-zhitelej-tsentralnoj-rossii-v-pervye-rabochie-dni.html№%:№%:2019-01-09 09:47:38№%:№%:34461379
#ВеликийНовгород #экология #загрязнение_реки  Новгородская организация поплатится за загрязнение Веряжи  https://53news.ru/novosti/45159-novgorodskaya-organizatsiya-poplatitsya-za-zagryaznenie-veryazhi.html№%:№%:2019-01-09 09:47:22№%:№%:34461379
#2019год #ВеликийНовгород #Новгородскаяобласть #январь #зима #календарь  День за днем: 9 января 2019 года  https://53news.ru/novosti/45157-den-za-dnem-9-yanvarya-2018-goda.html№%:№%:2019-01-09 08:59:57№%:№%:34461379
#вентиляция #ВеликийНовгород #животное #кот #ЧП  Провалившееся в вентшахту новгородской многоэтажки животное спасут завтра  https://53news.ru/novosti/45156-provalivsheesya-v-ventshakhtu-novgorodskoj-mnogoetazhki-zhivotnoe-spasut-zavtra.html№%:№%:2019-01-08 21:53:14№%:№%:34461379
В Новгородской области ищут актеров массовки для съемки фильма о Маресьеве   https://53news.ru/novosti/45155-v-novgorodskoj-oblasti-ishchut-akterov-massovki-dlya-s-emki-filma-o-mareseve.html  #кино #Новгородская_область #съемки #фильм #война #актеры№%:№%:2019-01-08 20:28:56№%:№%:34461379
Последний день, чтобы успеть выбрать подарки. Завтра счастливчикам повезёт.№%:№%:2019-01-08 18:11:00№%:№%:34461379
#спорт #футбол #Кокорин #Мамаев   Кокорин и Мамаев могут вернуться на футбольное поле уже в этом месяце   https://53news.ru/novosti/45154-kokorin-i-mamaev-mogut-vernutsya-na-futbolnoe-pole-uzhe-v-etom-mesyatse.html№%:№%:2019-01-08 17:02:03№%:№%:34461379
#ВеликийНовгород #Автоёлка2019 #видео #новости  Новгородская «Автоёлка-2019» опубликовала видео акции  https://53news.ru/novosti/45153-novgorodskaya-avtojolka-2019-opublikovala-video-aktsii.html№%:№%:2019-01-08 14:57:54№%:№%:34461379
#животные #Новгородскаяобласть #медицина #мыши #грызуны #8января #новости  В Новгородской области увеличилось число заражений геморрагической лихорадкой с почечным синдромом  https://53news.ru/novosti/45152-v-novgorodskoj-oblasti-uvelichilos-chislo-zarazhenij-gemorragicheskoj-likhoradkoj-s-pochechnym-sindromom.html№%:№%:2019-01-08 13:30:26№%:№%:34461379
#актёр #Аткинсон #МистерБин    Роуэну Аткинсону - 64!    Но знали ли вы о том, что актёр всерьёз увлекается автоспортом? 🚘    Подробности в нашем материале ✨  https://53news.ru/novosti/45136-chto-svyazyvaet-rouena-atkinsona-so-sportom.html№%:№%:2019-01-08 12:00:06№%:№%:34461379
#Окуловка #пожар  В Окуловке произошел крупный пожар  https://53news.ru/novosti/45151-v-okulovke-proizoshel-krupnyj-pozhar.html№%:№%:2019-01-08 11:52:47№%:№%:34461379
#ВеликийНовгород #святки #новости #8января  На новгородских святках будущее предскажут почти как в Древнем Риме  https://53news.ru/novosti/45150-na-novgorodskikh-svyatkakh-budushchee-predskazhut-pochti-kak-v-drevnem-rime.html№%:№%:2019-01-08 10:59:11№%:№%:34461379
#Пестово #православие #безопасность #новости  В Пестовском районе священнослужители борются за безопасность на дорогах  https://53news.ru/novosti/45149-v-pestovskom-rajone-svyashchennosluzhiteli-boryutsya-za-bezopasnost-na-dorogakh.html№%:№%:2019-01-08 10:09:01№%:№%:34461379
#ВеликийНовгород #8января #новости #святки  День за днем: 8 января 2019 года  https://53news.ru/novosti/45148-den-za-dnem-8-yanvarya-2019-goda.html№%:№%:2019-01-08 10:07:41№%:№%:34461379
#фоторепортаж #ВеликийНовгород #РождествоХристово #праздник   Фоторепортаж: как новгородцы праздновали Рождество Христово  https://53news.ru/novosti/45147-fotoreportazh-kak-novgorodtsy-prazdnovali-rozhdestvo-khristovo.html№%:№%:2019-01-07 22:57:12№%:№%:34461379
#Новгородскаяобласть #семья #дети #СергейБусурин #АндрейНикитин  Андрей Никитин и Сергей Бусурин поздравили семью, где родился первый ребенок в этом году в регионе  https://53news.ru/novosti/45146-andrej-nikitin-i-sergej-busurin-pozdravili-semyu-gde-rodilsya-pervyj-rebenok-v-etom-godu-v-novgorodskoj-oblasti.html№%:№%:2019-01-07 22:17:52№%:№%:34461379
#Боровичи #лауреаты #Золотаякнига #награждение #дети  В Боровичах наградили лауреатов «Золотой книги Боровичского края. Дети»  https://53news.ru/novosti/45145-v-borovichakh-nagradili-laureatov-zolotoj-knigi-borovichskogo-kraya-deti.html№%:№%:2019-01-07 20:29:26№%:№%:34461379
#Новгородскаяобласть #правительство #министерство #строительство  С 1 апреля в правительстве Новгородской области появится новое министерство  https://53news.ru/novosti/45144-s-1-aprelya-v-pravitelstve-novgorodskoj-oblasti-poyavitsya-novoe-ministerstvo.html№%:№%:2019-01-07 20:26:10№%:№%:34461379
#подарок #Рождество #Магнитогорск #завалы #ребенок #спасение #чудо  Подарок к Рождеству: спасенный из-под завалов в Магнитогорске 10-месячный малыш пришел в сознание  https://53news.ru/novosti/45143-podarok-k-rozhdestvu-spasennyj-iz-pod-zavalov-v-magnitogorske-10-mesyachnyj-malysh-prishel-v-soznanie.html№%:№%:2019-01-07 15:51:04№%:№%:34461379
