[club2786108|A42.RU] продолжает конкурс с еженедельным розыгрышем призов для активных и внимательных читателей! 🎁👍 №%:№%:2019-01-28 13:22:20№%:№%:2786108
В Якутске школа отказалась принимать русскоязычных детей  №%:№%:2019-02-01 21:00:16№%:№%:2786108
Появилось видео с места пожара в клубе «Ночных волков»  №%:№%:2019-02-01 20:40:08№%:№%:2786108
Хакеры выложили в сеть 2,2 миллиарда уникальных логинов и паролей пользователей  №%:№%:2019-02-01 20:20:12№%:№%:2786108
СМИ: аспиранта МГУ задержали за изготовление бомбы в общежитии  №%:№%:2019-02-01 20:00:26№%:№%:2786108
Эксперты назвали самый дорогой отель России  №%:№%:2019-02-01 19:42:03№%:№%:2786108
На Украине запретили сборник сочинений Сергея Довлатова  №%:№%:2019-02-01 19:20:14№%:№%:2786108
В Кемерове прохожие нашли банковскую карту и отправились на шопинг №%:№%:2019-02-01 19:00:29№%:№%:2786108
Россияне получат доступ к данным электронных ПТС через портал «Госуслуги»  №%:№%:2019-02-01 18:40:10№%:№%:2786108
Новое расследование гибели группы Дятлова проведёт генпрокуратура  №%:№%:2019-02-01 18:20:18№%:№%:2786108
На кемеровском «Азоте» открыли «Класс занимательной химии»  №%:№%:2019-02-01 18:00:31№%:№%:2786108
Сама знаю, что я толстая уродина: «любовница» Петросяна обратилась к хейтерам  №%:№%:2019-02-01 17:45:11№%:№%:2786108
Мы по дороге домой в -35№%:№%:2019-02-01 17:36:22№%:№%:2786108
В Кемерове очевидцы сообщают о ЧП на Ленинградском проспекте  №%:№%:2019-02-01 17:26:08№%:№%:2786108
В России за год через банки нелегально обналичили 177 миллиардов рублей  №%:№%:2019-02-01 17:00:25№%:№%:2786108
В кемеровском торговом центре продавали контрафактную одежду  №%:№%:2019-02-01 16:45:52№%:№%:2786108
В Кузбассе судили студентов-драгдилеров  №%:№%:2019-02-01 16:20:10№%:№%:2786108
Сможете ли вы не умереть в мороз? Тест, от которого зависит ваша жизнь№%:№%:2019-02-01 16:00:51№%:№%:2786108
Кузбассовец скончался после падения с балкона пятого этажа  №%:№%:2019-02-01 15:40:13№%:№%:2786108
Сотрудники МЧС дали советы кузбассовцам в сильные морозы  №%:№%:2019-02-01 15:20:14№%:№%:2786108
В России выросли социальные выплаты  №%:№%:2019-02-01 15:00:21№%:№%:2786108
В Белгороде мошенники развели бабушку на 43 миллиона рублей  №%:№%:2019-02-01 14:40:13№%:№%:2786108
Выходные в Кемерове: куда сходить и что сделать 2 и 3 февраля  №%:№%:2019-02-01 14:20:19№%:№%:2786108
В Кузбассе окажут специализированную медпомощь пожилым людям  №%:№%:2019-02-01 14:10:32№%:№%:2786108
Дочь кузбасского артиста взыскала с Минобороны 150 000 рублей за авиакатастрофу ТУ-154  №%:№%:2019-02-01 13:45:18№%:№%:2786108
В Кузбассе поезд протаранил пассажирский автобус, есть пострадавшие. На месте работают сотрудники ГИБДД   №%:№%:2019-02-01 13:30:16№%:№%:2786108
Обнародован простой способ взлома iPhone по номеру телефона  №%:№%:2019-02-01 13:15:09№%:№%:2786108
№%:№%:2019-02-01 13:05:02№%:№%:2786108
Родители перечислили предметы, которые плохо преподают в школе  №%:№%:2019-02-01 13:00:35№%:№%:2786108
На предприятии в Кемерове обнаружили двоих рабочих без сознания. Во время проводимой медиками реанимации они погибли  №%:№%:2019-02-01 12:52:06№%:№%:2786108
«Кузнецкие медведи» потерпели крупнейшее поражение за всю историю участия в МХЛ  №%:№%:2019-02-01 12:30:10№%:№%:2786108
Илья Середюк раскритиковал уборку в Кировском районе Кемерова. Он поручил усилить работы с помощью дополнительной техники  №%:№%:2019-02-01 12:16:20№%:№%:2786108
Российский борец с коррупцией попался на многомиллионной взятке. Деньги были получены за прекращение проверок одной из компаний  №%:№%:2019-02-01 12:00:14№%:№%:2786108
Первым покупателем новой Lada Vesta Sport стал губернатор Самарской области  №%:№%:2019-02-01 11:45:13№%:№%:2786108
Росконтроль нашёл на российских прилавках токсичный горох. Для исследования были выбраны образцы известных торговых марок  №%:№%:2019-02-01 11:34:30№%:№%:2786108
В Кемеровской области смертность превысила рождаемость на 44% в 2018 году  №%:№%:2019-02-01 11:10:22№%:№%:2786108
В Кузбассе потратили на культуру почти 2 миллиарда за 2018 год  №%:№%:2019-02-01 11:00:28№%:№%:2786108
В Югре обнаружили тело женщины, примёрзшее к дому. Потребовалось спецобрудование спасателей  №%:№%:2019-02-01 10:47:52№%:№%:2786108
Появилось видео ДТП в Кемерове, в котором пострадал один человек №%:№%:2019-02-01 10:30:27№%:№%:2786108
Суд оштрафовал россиянина, недовольного низкой зарплатой №%:№%:2019-02-01 10:19:45№%:№%:2786108
В России успехи губернаторов предложили оценивать по оплате «коммуналки»  №%:№%:2019-02-01 10:00:36№%:№%:2786108
СМИ: за 17 лет ОПС Арашуковых похитило газ на 31 миллиард рублей. Возместить задолженность невозможно  №%:№%:2019-02-01 09:45:15№%:№%:2786108
«Ожидается смог»: в Кемерове предприятия сократят выбросы в атмосферу  №%:№%:2019-02-01 09:30:16№%:№%:2786108
Президентский рейтинг на Украине возглавил комик Владимир Зеленский. Он лидирует сразу в нескольких опросах общественного мнения  №%:№%:2019-02-01 09:15:09№%:№%:2786108
Из Кемерова запускают туристический автобусный маршрут до Таная. Первый рейс состоится в эти выходные  №%:№%:2019-02-01 09:02:06№%:№%:2786108
Госжилинспекция выявила 12 000 нарушений в многоквартирных домах Кузбасса в 2018 году. Специалисты проверили более 17 000 жилых зданий  №%:№%:2019-02-01 08:47:08№%:№%:2786108
В Госдуме допустили вероятность отключения россиян от интернета. Мировая обстановка заставляет  задуматься об усиленной защите страны в виртуальном пространстве   №%:№%:2019-02-01 08:37:22№%:№%:2786108
Учёные выяснили, что люди становятся счастливее после удаления аккаунта в соцсетях   №%:№%:2019-02-01 08:15:12№%:№%:2786108
После гибели 6 детей на пожарах глава района под Курганом подал в отставку   №%:№%:2019-02-01 08:00:14№%:№%:2786108
В Кузбассе случайные прохожие спасли женщину на остановке. Она попала под колёса автобуса  №%:№%:2019-02-01 07:45:27№%:№%:2786108
В Госдуме прокомментировали сообщения о минировании в Кемерове. Сигналы могли поступать из-за рубежа  №%:№%:2019-02-01 07:34:15№%:№%:2786108
Учёные вывели кур, несущих яйца для лечения онкозаболеваний. В их ДНК встроили человеческий ген  №%:№%:2019-02-01 07:15:12№%:№%:2786108
«Аэрофлот» возвращает алкоголь в эконом-класс. Выбор напитков будет зависеть от дальности полёта  №%:№%:2019-02-01 07:00:20№%:№%:2786108
Дрейк оставил 20 000 долларов чаевых сотрудницам McDonald’s. Пользователь Twitter запечатлел удивлённое лицо одной из девушек и выложил фото в Сеть  №%:№%:2019-02-01 06:45:10№%:№%:2786108
Электростанции и теплотранспортные предприятия Кузбасса перевели в режим повышенной готовности в связи с наступлением аномальных холодов  №%:№%:2019-02-01 06:30:11№%:№%:2786108
Кемерово вошёл в 17 городов России с превышением эпидемического порога по ОРВИ и гриппу  №%:№%:2019-02-01 06:15:08№%:№%:2786108
Детский омбудсмен: контролем качества школьного питания следует озаботиться родителям учеников  №%:№%:2019-02-01 06:01:20№%:№%:2786108
Синоптики рассказали о погоде на выходные в Кузбассе №%:№%:2019-02-01 05:45:09№%:№%:2786108
«Жуткое, удручающее зрелище»: Анна Цивилёва побывала в кузбасской больнице  №%:№%:2019-02-01 05:32:04№%:№%:2786108
СМИ нашли у главы «Газпрома» гигантскую квартиру за миллиард рублей  №%:№%:2019-02-01 05:21:53№%:№%:2786108
Кузбассовец лишился 400 000 рублей после телефонного звонка  №%:№%:2019-02-01 05:00:14№%:№%:2786108
На Тайване туристы застряли на самом страшном аттракционе вниз головой  №%:№%:2019-02-01 04:40:12№%:№%:2786108
В челябинской больнице вампир работал терапевтом  №%:№%:2019-02-01 04:20:18№%:№%:2786108
Опрос: 45% россиян недовольны политическим курсом страны  №%:№%:2019-02-01 04:00:09№%:№%:2786108
Патриарх Кирилл призвал осовременить язык проповеди  №%:№%:2019-02-01 03:40:17№%:№%:2786108
В Чечне члена банды Басаева приговорили к 14,5 годам колонии №%:№%:2019-02-01 03:20:10№%:№%:2786108
Задержанный за кражу картины Куинджи мужчина заявил, что пошёл на преступление ради Путина №%:№%:2019-02-01 03:00:15№%:№%:2786108
В Кузбассе задержан драгдилер №%:№%:2019-02-01 02:40:10№%:№%:2786108
Бывший украинский министр предсказал стране экономический крах без России №%:№%:2019-02-01 02:25:11№%:№%:2786108
УЕФА разрешил использовать паспорт болельщика на Евро-2020 в Санкт-Петербурге  №%:№%:2019-02-01 02:00:12№%:№%:2786108
Названы самые необычные имена новорождённых в столице  №%:№%:2019-01-31 23:00:20№%:№%:2786108
В российских вузах упразднили военные кафедры  №%:№%:2019-01-31 22:49:35№%:№%:2786108
Мария Захарова рассказала, чем грозят действия США в Венесуэле  №%:№%:2019-01-31 22:20:17№%:№%:2786108
В Белом доме объяснили избрание Трампа «божьей помощью»  №%:№%:2019-01-31 22:00:15№%:№%:2786108
По роману о пионерах-вампирах снимут сериал  №%:№%:2019-01-31 21:40:07№%:№%:2786108
В Роскачестве дали советы по выбору качественного кефира  №%:№%:2019-01-31 21:20:06№%:№%:2786108
Учёные выяснили, что влияет на развитие возрастных болезней  №%:№%:2019-01-31 21:00:31№%:№%:2786108
Спецприёмник в Краснодаре отказался принять подарок от рэпера Хаски  №%:№%:2019-01-31 20:40:23№%:№%:2786108
Победитель «Битвы экстрасенсов» рассказал об огромных штрафах на телешоу  №%:№%:2019-01-31 20:20:10№%:№%:2786108
«Непримиримый борец с режимом»: Галкин ответил на претензии Ахеджаковой  №%:№%:2019-01-31 20:00:22№%:№%:2786108
Стал известен доход арестованного сенатора Арашукова  №%:№%:2019-01-31 19:40:15№%:№%:2786108
В Кузбассе пропал 64-летний мужчина  №%:№%:2019-01-31 19:20:39№%:№%:2786108
Американские полицейские взяли под арест героиню мультика «Холодное сердце» (фото)  №%:№%:2019-01-31 19:06:52№%:№%:2786108
В Киселёвске задержан объявленный в федеральный розыск преступник  №%:№%:2019-01-31 18:54:14№%:№%:2786108
«Криворукие»: мэр Новокузнецка возмутился перевозкой угля  №%:№%:2019-01-31 18:20:14№%:№%:2786108
В Кузбассе хирурги удалили опухоль 10-летнему мальчику, не задев мозг  №%:№%:2019-01-31 18:02:51№%:№%:2786108
В Междуреченске украли Леди  №%:№%:2019-01-31 17:40:13№%:№%:2786108
Назван самый дешевеющий продукт  №%:№%:2019-01-31 17:27:02№%:№%:2786108
На днях во всём мире отмечался День без интернета. О чём мы, конечно, узнали из интернета. Ежедневно в Сеть выходит более четырёх миллиардов людей. На минуточку — это больше половины населения Земли. №%:№%:2019-01-31 17:09:07№%:№%:2786108
Сергей Цивилёв проверил ход подготовки Беловского района к Дню железнодорожника  №%:№%:2019-01-31 16:27:41№%:№%:2786108
Кузбассовец пришёл в магазин с кастетом и ножом  №%:№%:2019-01-31 16:05:18№%:№%:2786108
В Кузбассе чиновника судили за фейерверки  №%:№%:2019-01-31 15:40:11№%:№%:2786108
Платить по счетам: как энергетики борются с должниками№%:№%:2019-01-31 15:30:15№%:№%:2786108
В Кузбассе в сгоревшем доме обнаружили тело женщины  №%:№%:2019-01-31 15:20:11№%:№%:2786108
После гибели детей в Копейске уволили главврача поликлиники  №%:№%:2019-01-31 15:00:51№%:№%:2786108
Apple может снизить в России цены на iPhone   №%:№%:2019-01-31 14:40:05№%:№%:2786108
Тина Канделаки прокомментировала совместные фото с задержанным сенатором Арашуковым  №%:№%:2019-01-31 14:20:08№%:№%:2786108
Россияне рассказали, что они планируют купить в 2019 году  №%:№%:2019-01-31 14:02:28№%:№%:2786108
В Сибири школьницы жестоко надругались над девочкой и выложили видео в Сеть  №%:№%:2019-01-31 13:50:11№%:№%:2786108
В Кузбассе из-за предпринимателя мог обрушиться пятиэтажный жилой дом   №%:№%:2019-01-31 13:30:29№%:№%:2786108
«АвтоВАЗ» впервые установил цену на LADA выше миллиона рублей №%:№%:2019-01-31 13:15:11№%:№%:2786108
В Кемерове ДТП с трамваем и грузовиком парализовало движение на улице Нахимова  №%:№%:2019-01-31 13:05:46№%:№%:2786108
В Кемерове ГИБДД проведёт массовые проверки методом скрытого контроля  №%:№%:2019-01-31 12:45:10№%:№%:2786108
Патриарх Кирилл пожаловался на потребительские настроения россиян  №%:№%:2019-01-31 12:30:55№%:№%:2786108
Авторки, режиссёрши и врачихи: зачем русскому языку феминитивы№%:№%:2019-01-31 12:21:04№%:№%:2786108
Власти Кузбасса договорились о сотрудничестве с французской компанией в сфере оказания паллиативной помощи на дому  №%:№%:2019-01-31 12:00:39№%:№%:2786108
В Кузбассе построят приют для бездомных животных. Ведётся поиск источников финансирования  №%:№%:2019-01-31 11:47:00№%:№%:2786108
По Сибири покатилась вторая волна «минирований»  №%:№%:2019-01-31 11:30:22№%:№%:2786108
Названа самая опасная для вождения страна  №%:№%:2019-01-31 11:15:12№%:№%:2786108
В Новокузнецке на карантин закрыли основные школы  №%:№%:2019-01-31 11:00:13№%:№%:2786108
В Кузбассе стали известны подробности смертельного ДТП на трассе  №%:№%:2019-01-31 10:47:52№%:№%:2786108
«Громада» снижает цены  №%:№%:2019-01-31 10:30:28№%:№%:2786108
Под Хабаровском в результате пожара погибли мать и трое детей, мужчины спаслись  №%:№%:2019-01-31 10:15:20№%:№%:2786108
В УЕЗТУ Кемерова рассказали, как будет работать транспорт в морозы  №%:№%:2019-01-31 09:58:53№%:№%:2786108
В Кузбассе ищут свидетелей трагедии в ночном кафе  №%:№%:2019-01-31 09:50:10№%:№%:2786108
В России изменится методика оценки бедности  №%:№%:2019-01-31 09:30:14№%:№%:2786108
В Новокузнецке столкнулись автобус и грузовик, есть пострадавшие  №%:№%:2019-01-31 09:16:09№%:№%:2786108
№%:№%:2019-01-31 09:05:07№%:№%:2786108
Учёные заявили, что создано полноценное лекарство от рака  №%:№%:2019-01-31 09:00:13№%:№%:2786108
Секс на пляже: похотливые туристы испортили остров   №%:№%:2019-01-31 08:48:57№%:№%:2786108
Россияне получили доступ к личному кредитному рейтингу  №%:№%:2019-01-31 08:30:10№%:№%:2786108
В Кузбассе произошло смертельное ДТП на трассе  №%:№%:2019-01-31 08:15:11№%:№%:2786108
В России предложили запретить курение за рулём  №%:№%:2019-01-31 08:00:14№%:№%:2786108
В кузбасском торговом центре произошло задымление. Людей эвакуировали из здания  №%:№%:2019-01-31 07:41:54№%:№%:2786108
Более 20 пожарных тушили загоревшийся токарный цех в Кемерове  №%:№%:2019-01-31 07:30:12№%:№%:2786108
Украинский министр получил на юбилей торт в виде руин Кремля. Звезду со Спасской башни он уже съел (фото)  №%:№%:2019-01-31 07:15:11№%:№%:2786108
Кузбасский общественник сообщил о первых проверках по поводу голодных обмороков в школах  №%:№%:2019-01-31 06:58:22№%:№%:2786108
СКР: по делу Арашуковых планируется задержание руководителей газовых компаний  №%:№%:2019-01-31 06:45:08№%:№%:2786108
Волейбольный «Кузбасс» разгромил команду Финляндии в ¼ финала еврокубка  №%:№%:2019-01-31 06:34:26№%:№%:2786108
В Хакасии пьяные дед с бабушкой сожгли внука в печи. Ребёнку было 11 месяцев   №%:№%:2019-01-31 06:15:13№%:№%:2786108
Дмитрий Песков высказался о сообщениях о минировании в Кемерове и других городах  №%:№%:2019-01-31 06:00:14№%:№%:2786108
Итальянцы собрали деньги для ребёнка, спасённого в Магнитогорске из-под завалов. В феврале малышу исполнится один год  №%:№%:2019-01-31 05:51:17№%:№%:2786108
Опрос: около 60% кузбассовцев заявили, что им трудно работать зимой. А некоторым и летом №%:№%:2019-01-31 05:36:17№%:№%:2786108
Илья Середюк рассказал о результатах объезда города  №%:№%:2019-01-31 05:15:16№%:№%:2786108
№%:№%:2019-01-31 05:05:00№%:№%:2786108
В России готовят стратегию развития туризма  №%:№%:2019-01-31 05:00:19№%:№%:2786108
Эксперт предрёк рублю падение в феврале  №%:№%:2019-01-31 04:40:07№%:№%:2786108
В Италии в мешках с кофе нашли кокаин  №%:№%:2019-01-31 04:20:14№%:№%:2786108
Стало известно, как в нынешнем году могут вырасти тарифы «Почты России»   №%:№%:2019-01-31 04:00:12№%:№%:2786108
На одном из угледобывающих предприятий Кузбасса введено внешнее управление  №%:№%:2019-01-31 03:40:07№%:№%:2786108
Трамп заявил о скором уничтожении ИГИЛ*  №%:№%:2019-01-31 03:20:17№%:№%:2786108
В России ожидается резкий рост количества заболевших гриппом и ОРВИ  №%:№%:2019-01-31 03:00:14№%:№%:2786108
В Минприроды назвали самые шумные российские города  №%:№%:2019-01-31 02:40:07№%:№%:2786108
Учёные установили, как недосып влияет на чувствительность  №%:№%:2019-01-31 02:20:06№%:№%:2786108
Российские путешественники рассказали, на чём планируют экономить из-за подорожания туристических услуг  №%:№%:2019-01-31 02:00:12№%:№%:2786108
Названо имя самого популярного российского министра  №%:№%:2019-01-30 23:00:28№%:№%:2786108
Прокативший друзей на ковре нижегородский водитель оштрафован  №%:№%:2019-01-30 22:40:12№%:№%:2786108
Но не эпидемия: в России растёт число болеющих корью  №%:№%:2019-01-30 22:20:09№%:№%:2786108
Кузбасский борец выиграл «золото» на международном турнире  №%:№%:2019-01-30 22:00:23№%:№%:2786108
Учёные рассказали, как алкоголь влияет на ДНК  №%:№%:2019-01-30 21:40:12№%:№%:2786108
Из-за морозов в Новокузнецке перенесли «Лыжню России»  №%:№%:2019-01-30 21:20:09№%:№%:2786108
Учёные рассказали, почему мужчины-мясоеды считаются более сексуальными  №%:№%:2019-01-30 21:00:16№%:№%:2786108
В Казани за взятку задержали председателя совета директоров «Кузбассавто»  №%:№%:2019-01-30 20:40:09№%:№%:2786108
Самые большие долги за электроэнергию в Кузбассе — у жителей Новокузнецка и Новокузнецкого района  №%:№%:2019-01-30 20:20:08№%:№%:2786108
Путин рассказал, что нужно делать, чтобы не болеть  №%:№%:2019-01-30 19:58:09№%:№%:2786108
Российский актёр стал обладателем главной награды в порноиндустрии  №%:№%:2019-01-30 19:27:48№%:№%:2786108
Глава Минтруда: количество бедных в РФ не сократилось с 2000-х годов  №%:№%:2019-01-30 19:20:14№%:№%:2786108
Перед задержанием сенатор Арашуков пытался бежать. Его остановила Валентина Матвиенко  №%:№%:2019-01-30 18:45:24№%:№%:2786108
В России может появиться кодекс поведения школьников  №%:№%:2019-01-30 18:20:09№%:№%:2786108
Более 300 кузбасских сирот получили жильё  №%:№%:2019-01-30 18:08:06№%:№%:2786108
Синоптики пугают нас сильными морозами в ближайшие дни. Видимо, это нам вместо крещенских. А вы устали от холодов?№%:№%:2019-01-30 17:58:03№%:№%:2786108
Долги предприятий ЖКХ в Кузбассе перед энергосбытовой компанией достигли 1,557 миллиарда рублей  №%:№%:2019-01-30 17:42:29№%:№%:2786108
СМИ: в Смоленске учительница избила второклассника, заставляя его «жрать быстрее»  №%:№%:2019-01-30 17:20:10№%:№%:2786108
Золотое путешествие: 10 самых дорогих виз для россиян№%:№%:2019-01-30 17:00:53№%:№%:2786108
В Кузбассе активнее займутся предупреждением рецидивной преступности  №%:№%:2019-01-30 16:40:24№%:№%:2786108
Приключения белок в лесу №%:№%:2019-01-30 16:30:02№%:№%:2786108
В СПР одобрили идею разрешить россиянам отпуск по болезни без медсправки  №%:№%:2019-01-30 16:25:08№%:№%:2786108
#статьи@a42_ru№%:№%:2019-01-30 16:10:43№%:№%:2786108
В России резко увеличили импорт пальмового масла  №%:№%:2019-01-30 15:40:15№%:№%:2786108
Гордо расправь спину: избавиться от боли без операции№%:№%:2019-01-30 15:30:18№%:№%:2786108
«Слуховой аппарат надо брать»: чиновник резко ответил на просьбу пенсионера говорить громче  №%:№%:2019-01-30 15:20:12№%:№%:2786108
В Германии признали зависимость Европы от российского газа  №%:№%:2019-01-30 15:00:29№%:№%:2786108
Кузбассовец рассчитался за проезд билетом «Банка приколов», который получил на сдачу от таксиста  №%:№%:2019-01-30 14:43:42№%:№%:2786108
Медики рассказали, почему заводить кошек опасно для жизни людей  №%:№%:2019-01-30 14:20:08№%:№%:2786108
Кузбассовец насмерть сбил пешехода на «зебре»  №%:№%:2019-01-30 14:00:23№%:№%:2786108
С начала года на дорогах Кемерова поймали около 150 пьяных водителей  №%:№%:2019-01-30 13:45:06№%:№%:2786108
Российский заключённый зашил себе рот из-за несостоявшегося свидания  №%:№%:2019-01-30 13:30:21№%:№%:2786108
«Я этого не достойна»: Ахеджакова потребовала от Галкина прекратить издевательства   №%:№%:2019-01-30 13:15:11№%:№%:2786108
№%:№%:2019-01-30 13:05:02№%:№%:2786108
В ЖКХ Кузбасса инвестируют больше 11 миллиардов рублей  №%:№%:2019-01-30 13:00:54№%:№%:2786108
Кемеровчанин купил на рынке кальмаров с червями  №%:№%:2019-01-30 12:46:46№%:№%:2786108
«Карнавал животных» в кемеровском цирке№%:№%:2019-01-30 12:30:16№%:№%:2786108
В Кузбассе ищут опасного преступника (фото)  №%:№%:2019-01-30 12:15:21№%:№%:2786108
Сенатор от Карачаево-Черкесии задержан в здании Совфеда. Его вывели из зала, не дожидаясь окончания заседания   №%:№%:2019-01-30 12:07:11№%:№%:2786108
Следком Кузбасса проверяет информацию о смерти девочки после катания на горке  №%:№%:2019-01-30 11:44:30№%:№%:2786108
«ЛГБТ-сеть» сообщила о новых задержаниях и пытках геев в Чечне  №%:№%:2019-01-30 11:30:11№%:№%:2786108
В России после проверок пожарной безопасности приостановили работу более 300 ТЦ   №%:№%:2019-01-30 11:15:10№%:№%:2786108
В Челябинской области проверят больницу, в которой с декабря умерли трое детей  №%:№%:2019-01-30 11:00:09№%:№%:2786108
Аварийные бригады в Кузбассе перевели в режим повышенной готовности из-за морозов  №%:№%:2019-01-30 10:45:10№%:№%:2786108
3 кофейни, которые согревают№%:№%:2019-01-30 10:30:09№%:№%:2786108
Власти Киселёвска ищут выход из кризисной ситуации с котельными  №%:№%:2019-01-30 10:15:12№%:№%:2786108
На кузбасский центр занятости населения подали в суд за нарушение закона  №%:№%:2019-01-30 10:00:17№%:№%:2786108
Всемирный банк обеспокоен рекордной закредитованностью россиян  №%:№%:2019-01-30 09:48:30№%:№%:2786108
Кемеровчанин писал на стенах, чтобы стать наркодилером  №%:№%:2019-01-30 09:30:16№%:№%:2786108
Мошенники начали звонить россиянам с телефонов Сбербанка  №%:№%:2019-01-30 09:15:13№%:№%:2786108
«Кто хочет человеческого мяса?»: в Подмосковье учительница разрешила ученикам избить первоклассника. Мальчику диагностировали сотрясение мозга, с ним работают психологи №%:№%:2019-01-30 09:00:13№%:№%:2786108
Стали известны самые безопасные страны мира №%:№%:2019-01-30 08:45:07№%:№%:2786108
Кузбасский футболист Александр Головин забил первый гол в составе «Монако»  №%:№%:2019-01-30 08:33:08№%:№%:2786108
В Кузбассе на месте пожара обнаружили тела женщины и грудного ребёнка  №%:№%:2019-01-30 08:22:51№%:№%:2786108
РСА: ОСАГО подорожает на 10% в случае увеличения лимита выплат   №%:№%:2019-01-30 08:00:14№%:№%:2786108
Ларин и Птаха войдут в совет по культуре при Госдуме  №%:№%:2019-01-30 07:47:30№%:№%:2786108
Скандинавия в Сибири: в Белокурихе открылся новый отель№%:№%:2019-01-30 07:30:09№%:№%:2786108
Романтик-рецидивист из Кемерова продал украденную куртку, чтобы купить девушке букет цветов №%:№%:2019-01-30 07:20:31№%:№%:2786108
Умер от истощения: в Санкт-Петербурге мать заморила голодом годовалого сына  №%:№%:2019-01-30 07:02:50№%:№%:2786108
Кузбасские синоптики прокомментировали информацию о 55-градусных морозах, обсуждаемую в соцсетях  №%:№%:2019-01-30 06:51:04№%:№%:2786108
Средняя зарплата жителей Кузбасса составила больше 36 000 рублей. Такие выводы сделал Новосибирскстат  №%:№%:2019-01-30 06:30:07№%:№%:2786108
Суд вернул жалобы на взыскание более ста миллионов рублей с собственника «Зимней вишни»  №%:№%:2019-01-30 06:17:05№%:№%:2786108
Как выбрать оценщика№%:№%:2019-01-30 06:00:12№%:№%:2786108
Омбудсмен Москалькова предложила включать в трудовой стаж женщин уход за детьми   №%:№%:2019-01-30 05:48:34№%:№%:2786108
Хабиба Нурмагомедова отстранили от боёв за скандальный поединок  №%:№%:2019-01-30 05:34:19№%:№%:2786108
Николай Валуев и Сергей Цивилёв снялись в ролике в поддержку акции #ДарюКузбассу  №%:№%:2019-01-30 05:15:12№%:№%:2786108
№%:№%:2019-01-30 05:05:00№%:№%:2786108
Кузбасс вошёл в топ-30 регионов туризма-2018 в России  №%:№%:2019-01-30 05:01:14№%:№%:2786108
Китайская медсестра написала записку пациенту и рассмешила Сеть  №%:№%:2019-01-30 04:40:07№%:№%:2786108
Регоператор по обращению с ТКО подал в суд на администрации городов и сёл Кузбасса  №%:№%:2019-01-30 04:20:09№%:№%:2786108
Удачно чихнула: из носа британки выскочило кольцо  №%:№%:2019-01-30 04:00:11№%:№%:2786108
Юный кузбассовец осуждён из-за навязчивой просьбы  №%:№%:2019-01-30 03:40:09№%:№%:2786108
